lake_name,age_CE,summer_temperature,winter_temperature,summer_precipitation,winter_precipitation,layer,detrended_thickness,record_ID
Lake C2,1771,-2.5499226888020416,-29.67082316080726,27.056034088134766,12.12077808380127,varve,1.1711,Lake C2 - varve
Lake C2,1772,-2.6106526692707916,-30.110296630859352,29.2635981241862,14.009291648864746,varve,-0.2031999999999999,Lake C2 - varve
Lake C2,1773,-2.4346577962239166,-29.858704630533822,29.63111941019694,13.583233197530111,varve,0,Lake C2 - varve
Lake C2,1774,-2.2247680664062273,-30.10240275065101,27.801897048950195,13.410826365152994,varve,0.05130000000000001,Lake C2 - varve
Lake C2,1775,-2.1868550618489166,-30.618485514322884,28.020043690999348,13.11642042795817,varve,0.2036,Lake C2 - varve
Lake C2,1776,-2.584977213541663,-29.93035481770832,27.804371515909832,13.506596247355143,varve,4.7351,Lake C2 - varve
Lake C2,1777,-2.148209635416663,-29.725119018554665,26.50716209411621,14.380319595336914,varve,-0.10150000000000003,Lake C2 - varve
Lake C2,1778,-2.5158040364582916,-29.872462972005195,26.839427312215168,12.684460322062174,varve,0.30569999999999997,Lake C2 - varve
Lake C2,1779,-2.554581705729163,-29.379176839192695,29.335063298543293,13.529760042826334,varve,-0.20389999999999997,Lake C2 - varve
Lake C2,1780,-2.666947428385413,-29.788346354166634,27.186541239420574,13.126404444376627,varve,0.05149999999999999,Lake C2 - varve
Lake C2,1781,-2.2962402343749773,-30.087525431315072,28.02678616841634,13.822396278381348,varve,-0.10219999999999996,Lake C2 - varve
Lake C2,1782,-2.4256958007812273,-29.951615397135384,30.09772491455078,13.5889892578125,varve,-4.999999999999449e-4,Lake C2 - varve
Lake C2,1783,-2.5976521809895416,-29.70317687988279,28.24898846944173,12.971450805664063,varve,-4.999999999999449e-4,Lake C2 - varve
Lake C2,1784,-2.6196960449218523,-29.617086791992165,29.37114906311035,13.606069564819336,varve,0.8653,Lake C2 - varve
Lake C2,1785,-2.184556070963538,-30.21855773925779,27.715572992960613,13.193130493164063,varve,-0.1523,Lake C2 - varve
Lake C2,1786,-2.480515543619788,-30.235601806640602,27.089736938476563,13.432668368021647,varve,-0.1019,Lake C2 - varve
Lake C2,1787,-2.1072753906249773,-29.79045715332029,28.37406349182129,13.682088216145834,varve,-0.20370000000000005,Lake C2 - varve
Lake C2,1788,-2.4578613281249773,-29.551891072591133,31.392696380615234,13.837740580240885,varve,0.05100000000000004,Lake C2 - varve
Lake C2,1789,-2.2331909179687273,-30.708471679687477,30.56664530436198,13.058606465657553,varve,2.1869,Lake C2 - varve
Lake C2,1790,-2.657303873697913,-30.776093546549447,27.671451568603516,13.06962807973226,varve,0,Lake C2 - varve
Lake C2,1791,-2.3685262044270416,-30.143082682291634,30.02632776896159,13.612669944763184,varve,-0.15259999999999996,Lake C2 - varve
Lake C2,1792,-2.651444498697913,-30.68365071614582,29.89510981241862,13.345670700073242,varve,0.2035,Lake C2 - varve
Lake C2,1793,-2.5753540039062273,-30.741115315755195,26.14234224955241,13.988213857014975,varve,-0.25450000000000006,Lake C2 - varve
Lake C2,1794,-2.6744038899739166,-29.69792277018226,29.135679244995117,12.40753205617269,varve,-0.05049999999999999,Lake C2 - varve
Lake C2,1795,-2.3205017089843523,-29.750494384765602,28.697429021199543,13.534213383992514,varve,1.2195,Lake C2 - varve
Lake C2,1796,-2.4164082845051666,-30.568685913085915,27.510871251424152,14.210578918457031,varve,-0.2038,Lake C2 - varve
Lake C2,1797,-2.3697163899739166,-29.912517293294258,29.839548110961914,13.677193959554037,varve,1.3215,Lake C2 - varve
Lake C2,1798,-2.403489176432288,-29.96245422363279,24.9699281056722,14.567723910013834,varve,0.1018,Lake C2 - varve
Lake C2,1799,-2.3603780110676666,-29.789012654622383,27.647850036621094,13.662874221801758,varve,-0.05070000000000008,Lake C2 - varve
Lake C2,1800,-2.4928243001301666,-29.414994303385384,28.96527608235677,13.057097434997559,varve,-0.20329999999999993,Lake C2 - varve
Lake C2,1801,-2.268235270182288,-30.22246398925779,29.429733276367188,14.736942927042643,varve,0.05070000000000008,Lake C2 - varve
Lake C2,1802,-2.2569844563801666,-30.478343709309883,28.34808603922526,13.252532005310059,varve,0.05069999999999997,Lake C2 - varve
Lake C2,1803,-2.161210123697913,-30.531134033203102,29.812366485595703,12.967788060506185,varve,0.35529999999999995,Lake C2 - varve
Lake C2,1804,-2.348801676432288,-30.17205403645832,27.430901845296223,13.46287473042806,varve,0.05059999999999998,Lake C2 - varve
Lake C2,1805,-2.0670735677082916,-30.062501017252572,27.8195743560791,13.087900797526041,varve,-0.6095999999999999,Lake C2 - varve
Lake C2,1806,-2.141709391276038,-30.107341512044258,28.667444229125977,13.177292188008627,varve,-0.4067,Lake C2 - varve
Lake C2,1807,-2.5363728841145416,-30.106548055013008,28.004907608032227,12.917235374450684,varve,0.25339999999999996,Lake C2 - varve
Lake C2,1808,-2.1663574218749773,-29.55724690755207,27.524624506632488,12.930391629536947,varve,0.2533000000000001,Lake C2 - varve
Lake C2,1809,-2.532212320963538,-29.852540079752572,29.37422815958659,13.349383989969889,varve,-0.10100000000000008,Lake C2 - varve
Lake C2,1810,-2.3435119628906023,-30.10753987630207,29.866628646850586,14.396038055419922,varve,-0.35480000000000006,Lake C2 - varve
Lake C2,1811,-2.5487935384114166,-30.952373250325508,27.169776280721027,13.343050956726074,varve,-0.35490000000000005,Lake C2 - varve
Lake C2,1812,-2.5828511555989166,-30.322760009765602,26.888037999471027,12.149481455485025,varve,0.7105000000000001,Lake C2 - varve
Lake C2,1813,-2.523148600260413,-30.159979248046852,29.398447672526043,12.765738805135092,varve,-0.2535,Lake C2 - varve
Lake C2,1814,-2.263321940104163,-29.950094604492165,27.640762329101563,13.13959534962972,varve,0.5584,Lake C2 - varve
Lake C2,1815,-2.5598409016926666,-29.591879272460915,28.17010498046875,12.424066225687662,varve,0.8628,Lake C2 - varve
Lake C2,1816,-2.977707926432288,-30.930578613281227,29.21645164489746,13.563246091206869,varve,0,Lake C2 - varve
Lake C2,1817,-2.6305908203124773,-30.282726033528633,28.15679105122884,13.56881332397461,varve,0,Lake C2 - varve
Lake C2,1818,-2.4918884277343523,-30.573914591471322,28.803795496622723,12.61967945098877,varve,0.1521,Lake C2 - varve
Lake C2,1819,-2.5620686848957916,-29.953273518880195,28.199092229207356,12.460164388020834,varve,0,Lake C2 - varve
Lake C2,1820,-2.4656738281249773,-30.297196451822884,27.27272669474284,12.934592882792154,varve,0.761,Lake C2 - varve
Lake C2,1821,-2.2498535156249773,-30.28501993815101,28.261391321818035,13.694785435994467,varve,-0.10129999999999996,Lake C2 - varve
Lake C2,1822,-2.564286295572913,-30.080653889973945,28.996693293253582,12.784322102864584,varve,-0.30419999999999997,Lake C2 - varve
Lake C2,1823,-2.608231608072913,-30.234330240885384,29.225677490234375,13.180160840352377,varve,0,Lake C2 - varve
Lake C2,1824,-2.3998067220051666,-30.302623494466133,29.196685791015625,13.021079699198404,varve,-0.20310000000000009,Lake C2 - varve
Lake C2,1825,-2.3846089680989166,-29.954361979166634,27.655874888102215,12.852611223856607,varve,0.30389999999999995,Lake C2 - varve
Lake C2,1826,-2.5593933105468523,-29.851024373372383,29.647130330403645,12.95328172047933,varve,-0.20310000000000009,Lake C2 - varve
Lake C2,1827,-2.586960856119788,-30.37993469238279,28.751785278320313,13.290449142456055,varve,0.5572999999999999,Lake C2 - varve
Lake C2,1828,-2.1881368001301666,-29.835765584309883,26.018383661905926,12.842455863952637,varve,-1.9999999999997797e-4,Lake C2 - varve
Lake C2,1829,-2.4641784667968523,-30.41869201660154,27.493181864420574,14.629098892211914,varve,-2.9999999999996696e-4,Lake C2 - varve
Lake C2,1830,-2.3032796223957916,-30.302735392252572,29.839043299357098,12.342271169026693,varve,-0.15239999999999998,Lake C2 - varve
Lake C2,1831,-2.495652262369788,-30.357092285156227,25.54933738708496,12.84021250406901,varve,-0.10169999999999996,Lake C2 - varve
Lake C2,1832,-2.7926696777343523,-30.959356689453102,28.492319107055664,13.643019994099935,varve,-0.30989999999999995,Lake C2 - varve
Lake C2,1833,-2.8001973470051666,-30.558264160156227,26.29244105021159,13.69538402557373,varve,1.805,Lake C2 - varve
Lake C2,1834,-2.5637166341145416,-30.63353068033851,26.97900327046712,13.691682815551758,varve,0.35840000000000005,Lake C2 - varve
Lake C2,1835,-2.453476969401038,-29.970582071940072,27.733484268188477,13.702334721883139,varve,0.42690000000000006,Lake C2 - varve
Lake C2,1836,-2.9804443359374773,-30.921041870117165,28.25565465291341,13.12204106648763,varve,0.09450000000000004,Lake C2 - varve
Lake C2,1837,-2.5420288085937273,-30.18534952799476,27.99701499938965,14.522296587626139,varve,0.2619,Lake C2 - varve
Lake C2,1838,-2.4514119466145416,-30.775920613606758,29.17951202392578,12.99597454071045,varve,-0.28150000000000003,Lake C2 - varve
Lake C2,1839,-2.497452799479163,-29.962128702799447,29.10523287455241,12.871235847473145,varve,0.14,Lake C2 - varve
Lake C2,1840,-2.183579508463538,-30.116781616210915,29.16796620686849,13.023878415425619,varve,0.0917,Lake C2 - varve
Lake C2,1841,-2.6738342285156023,-30.61004231770832,30.052269617716473,13.38591448465983,varve,0.5960000000000001,Lake C2 - varve
Lake C2,1842,-2.7740844726562273,-30.53746134440101,26.749814987182617,13.23340892791748,varve,0.9028,Lake C2 - varve
Lake C2,1843,-2.483445231119788,-31.414821370442695,29.439950307210285,12.915425300598145,varve,-0.14959999999999996,Lake C2 - varve
Lake C2,1844,-2.5901143391926666,-30.208171590169258,30.420825958251953,13.304978688557943,varve,-0.04239999999999999,Lake C2 - varve
Lake C2,1845,-2.295823160807288,-30.274089558919258,28.112071355183918,13.502663612365723,varve,-0.4384,Lake C2 - varve
Lake C2,1846,-2.3093017578124773,-29.163453165690072,29.707770665486652,12.20186456044515,varve,-0.30460000000000004,Lake C2 - varve
Lake C2,1847,-2.3208984374999773,-31.162624104817695,29.42749849955241,11.875835418701172,varve,-0.38300000000000006,Lake C2 - varve
Lake C2,1848,-2.6670186360676666,-30.635895792643197,25.711655298868816,12.60698668162028,varve,-0.2485,Lake C2 - varve
Lake C2,1849,-2.3251708984374773,-29.73662923177082,29.073742548624676,13.204275131225586,varve,0.29889999999999994,Lake C2 - varve
Lake C2,1850,-2.235886637369788,-30.672333780924447,29.504052480061848,14.027558962504068,varve,-0.16950000000000004,Lake C2 - varve
Lake C2,1851,-2.387711588541663,-29.708776855468727,27.740509033203125,13.366806666056315,varve,0.2839999999999999,Lake C2 - varve
Lake C2,1852,-2.4864257812499773,-29.463095092773415,29.46184539794922,14.343863169352213,varve,0.08889999999999998,Lake C2 - varve
Lake C2,1853,-2.5352132161457916,-29.78814290364582,29.687672932942707,12.735490163167318,varve,0.04820000000000002,Lake C2 - varve
Lake C2,1854,-2.3059956868489166,-29.412878417968727,28.3678461710612,13.62723700205485,varve,0.26339999999999997,Lake C2 - varve
Lake C2,1855,-2.433854166666663,-29.564555867513008,28.507740656534832,14.128124237060547,varve,0.05320000000000002,Lake C2 - varve
Lake C2,1856,-2.5914062499999773,-29.89855550130207,27.97951380411784,12.667703628540039,varve,-0.14680000000000004,Lake C2 - varve
Lake C2,1857,-2.4470581054687273,-30.579936726888008,29.208642959594727,13.49062442779541,varve,1.0302,Lake C2 - varve
Lake C2,1858,-2.4625305175781023,-30.603526814778633,28.44666353861491,13.3656218846639,varve,-0.28150000000000003,Lake C2 - varve
Lake C2,1859,-2.2562520345051666,-29.674754842122383,26.896299997965496,13.741756757100424,varve,-0.1903,Lake C2 - varve
