lake_name,age_CE,layer,detrended_thickness
Hvítárvatn_1,1827,varve,-0.11000000000000121
Hvítárvatn_1,1826,varve,2.870000000000001
Hvítárvatn_1,1825,varve,5.91
Hvítárvatn_1,1824,varve,1.370000000000001
Hvítárvatn_1,1823,varve,-2.96
Hvítárvatn_1,1822,varve,2.5200000000000014
Hvítárvatn_1,1821,varve,-0.25
Hvítárvatn_1,1820,varve,-3.9499999999999993
Hvítárvatn_1,1819,varve,2.91
Hvítárvatn_1,1818,varve,3.9700000000000006
Hvítárvatn_1,1817,varve,-0.40000000000000036
Hvítárvatn_1,1816,varve,1.0600000000000005
Hvítárvatn_1,1815,varve,-4.760000000000001
Hvítárvatn_1,1814,varve,-4.32
Hvítárvatn_1,1813,varve,-1.8499999999999996
Hvítárvatn_1,1812,varve,-3.3499999999999996
Hvítárvatn_1,1811,varve,-0.75
Hvítárvatn_1,1810,varve,1.6199999999999992
Hvítárvatn_1,1809,varve,-0.28999999999999915
Hvítárvatn_1,1808,varve,10.620000000000001
Hvítárvatn_1,1807,varve,3.3500000000000014
Hvítárvatn_1,1806,varve,-1.4699999999999998
Hvítárvatn_1,1805,varve,2.5
Hvítárvatn_1,1804,varve,3.3599999999999994
Hvítárvatn_1,1803,varve,6.059999999999999
Hvítárvatn_1,1802,varve,8.530000000000001
Hvítárvatn_1,1801,varve,1.5899999999999999
Hvítárvatn_1,1800,varve,0
Hvítárvatn_1,1799,varve,0.41999999999999993
Hvítárvatn_1,1798,varve,-2.7299999999999995
Hvítárvatn_1,1797,varve,-3.5199999999999996
Hvítárvatn_1,1796,varve,-1.2300000000000004
Hvítárvatn_1,1795,varve,0
Hvítárvatn_1,1794,varve,1.1500000000000004
Hvítárvatn_1,1793,varve,-3.04
Hvítárvatn_1,1792,varve,-2.6499999999999995
Hvítárvatn_1,1791,varve,-0.34999999999999964
Hvítárvatn_1,1790,varve,2
Hvítárvatn_1,1789,varve,0.34999999999999964
Hvítárvatn_1,1788,varve,-1.7699999999999996
Hvítárvatn_1,1787,varve,-0.2699999999999996
Hvítárvatn_1,1786,varve,2.25
Hvítárvatn_1,1785,varve,-1.0999999999999996
Hvítárvatn_1,1784,varve,-0.40000000000000036
Hvítárvatn_1,1783,varve,-3.31
Hvítárvatn_1,1782,varve,-1.1100000000000003
Hvítárvatn_1,1781,varve,0.9800000000000004
Hvítárvatn_1,1780,varve,1.8200000000000003
Hvítárvatn_1,1779,varve,2.25
Hvítárvatn_1,1778,varve,-3.53
Hvítárvatn_1,1777,varve,-3
Hvítárvatn_1,1776,varve,0
Hvítárvatn_1,1775,varve,-2.46
Hvítárvatn_1,1774,varve,2.1100000000000003
Hvítárvatn_1,1773,varve,-2.3
Hvítárvatn_1,1772,varve,3.4799999999999995
Hvítárvatn_1,1771,varve,0.4400000000000004
Hvítárvatn_1,1770,varve,3.26
Hvítárvatn_1,1769,varve,5.77
Hvítárvatn_1,1768,varve,5.73
Hvítárvatn_1,1767,varve,6.040000000000001
Hvítárvatn_1,1766,varve,3.8400000000000007
Hvítárvatn_2,1866,varve,0.20000000000000107
Hvítárvatn_2,1865,varve,4
Hvítárvatn_2,1864,varve,6.58
Hvítárvatn_2,1863,varve,-1.7399999999999993
Hvítárvatn_2,1862,varve,-2.3899999999999997
Hvítárvatn_2,1861,varve,-1.04
Hvítárvatn_2,1860,varve,1.0199999999999996
Hvítárvatn_2,1859,varve,0.9699999999999998
Hvítárvatn_2,1858,varve,-2.709999999999999
Hvítárvatn_2,1857,varve,1.08
Hvítárvatn_2,1856,varve,2.3000000000000007
Hvítárvatn_2,1855,varve,9.66
Hvítárvatn_2,1854,varve,3.5
Hvítárvatn_2,1853,varve,0.4499999999999993
Hvítárvatn_2,1852,varve,4.65
Hvítárvatn_2,1851,varve,0.34999999999999964
Hvítárvatn_2,1850,varve,-1.1399999999999997
Hvítárvatn_2,1849,varve,-2.079999999999999
Hvítárvatn_2,1848,varve,-1.9399999999999995
Hvítárvatn_2,1847,varve,-3.4399999999999995
Hvítárvatn_2,1846,varve,-0.9699999999999998
Hvítárvatn_2,1845,varve,3.9299999999999997
Hvítárvatn_2,1844,varve,0
Hvítárvatn_2,1843,varve,-1.9000000000000004
Hvítárvatn_2,1842,varve,4.239999999999999
Hvítárvatn_2,1841,varve,1.339999999999999
Hvítárvatn_2,1840,varve,-1.2200000000000006
Hvítárvatn_2,1839,varve,3.2700000000000005
Hvítárvatn_2,1838,varve,10.91
Hvítárvatn_2,1837,varve,-2.0199999999999996
Hvítárvatn_2,1836,varve,-0.02999999999999936
Hvítárvatn_2,1835,varve,-1.29
Hvítárvatn_2,1834,varve,-0.7300000000000004
Hvítárvatn_2,1831,varve,-0.79
Hvítárvatn_2,1830,varve,6.53
Hvítárvatn_2,1829,varve,-3.08
Hvítárvatn_2,1828,varve,3.9299999999999997
Hvítárvatn_2,1827,varve,-2.0700000000000003
Hvítárvatn_2,1826,varve,0.040000000000000036
Hvítárvatn_2,1825,varve,3.249999999999999
Hvítárvatn_2,1824,varve,2.5199999999999996
Hvítárvatn_2,1823,varve,-0.9900000000000002
Hvítárvatn_2,1822,varve,3.9499999999999993
Hvítárvatn_2,1821,varve,0.7300000000000004
Hvítárvatn_2,1820,varve,-0.9500000000000002
Hvítárvatn_2,1819,varve,2.0300000000000002
Hvítárvatn_2,1818,varve,3.17
Hvítárvatn_2,1817,varve,-0.5
Hvítárvatn_2,1816,varve,3.8200000000000003
Hvítárvatn_2,1815,varve,-1.9700000000000006
Hvítárvatn_2,1814,varve,-2.58
Hvítárvatn_2,1813,varve,0.4399999999999995
Hvítárvatn_2,1812,varve,-1.7600000000000007
Hvítárvatn_2,1811,varve,-0.7000000000000002
Hvítárvatn_2,1810,varve,-0.9399999999999995
Hvítárvatn_2,1809,varve,-1.2000000000000002
Hvítárvatn_2,1808,varve,3.8200000000000003
Hvítárvatn_2,1807,varve,0.41000000000000014
Hvítárvatn_2,1806,varve,-1.5199999999999996
Hvítárvatn_2,1805,varve,-0.03000000000000025
Hvítárvatn_2,1804,varve,2.08
Hvítárvatn_2,1803,varve,3.24
Hvítárvatn_2,1802,varve,2.5599999999999996
Hvítárvatn_2,1801,varve,1.1400000000000006
Hvítárvatn_2,1800,varve,0.1200000000000001
Hvítárvatn_2,1799,varve,1.1800000000000006
Hvítárvatn_2,1798,varve,-1.4899999999999993
Hvítárvatn_2,1797,varve,-2.38
Hvítárvatn_2,1796,varve,-1.08
Hvítárvatn_2,1795,varve,0.08999999999999986
Hvítárvatn_2,1794,varve,1.4100000000000001
Hvítárvatn_2,1793,varve,-1.1499999999999995
Hvítárvatn_2,1792,varve,-1.54
Hvítárvatn_2,1791,varve,-1.8499999999999996
Hvítárvatn_2,1790,varve,2.290000000000001
Hvítárvatn_2,1789,varve,0.3100000000000005
Hvítárvatn_2,1788,varve,-0.16999999999999993
Hvítárvatn_2,1787,varve,-1.8599999999999994
Hvítárvatn_2,1786,varve,2.26
Hvítárvatn_2,1785,varve,-0.7300000000000004
Hvítárvatn_2,1784,varve,2.74
Hvítárvatn_2,1783,varve,-2.1199999999999997
Hvítárvatn_2,1782,varve,-1.4799999999999995
Hvítárvatn_2,1781,varve,4.819999999999999
Hvítárvatn_2,1780,varve,0.9299999999999997
Hvítárvatn_2,1779,varve,5.2299999999999995
Hvítárvatn_2,1778,varve,-3.03
Hvítárvatn_2,1777,varve,-1.6799999999999997
Hvítárvatn_2,1776,varve,1.2300000000000004
Hvítárvatn_2,1775,varve,-2.82
Hvítárvatn_2,1774,varve,1.4699999999999998
Hvítárvatn_2,1773,varve,-1.3999999999999995
Hvítárvatn_2,1772,varve,1.4700000000000006
Hvítárvatn_2,1771,varve,-0.7800000000000002
Hvítárvatn_2,1770,varve,1.5099999999999998
Hvítárvatn_2,1769,varve,3.5599999999999996
Hvítárvatn_2,1768,varve,2.59
Hvítárvatn_2,1767,varve,2.3899999999999997
Hvítárvatn_2,1766,varve,2.5
Iceberg Lake_1,1866,varve,0.8999999999999995
Iceberg Lake_1,1865,varve,-1
Iceberg Lake_1,1864,varve,-0.8500000000000001
Iceberg Lake_1,1863,varve,0.9500000000000002
Iceberg Lake_1,1862,varve,0.9500000000000002
Iceberg Lake_1,1861,varve,0
Iceberg Lake_1,1860,varve,0.5499999999999998
Iceberg Lake_1,1859,varve,0
Iceberg Lake_1,1858,varve,-1.2000000000000002
Iceberg Lake_1,1857,varve,-0.03330000000000011
Iceberg Lake_1,1856,varve,0.8666
Iceberg Lake_1,1855,varve,1.3167000000000004
Iceberg Lake_1,1854,varve,-0.5666000000000002
Iceberg Lake_1,1853,varve,0.2999999999999998
Iceberg Lake_1,1852,varve,-0.06660000000000021
Iceberg Lake_1,1851,varve,-0.6000000000000001
Iceberg Lake_1,1850,varve,-1.5667
Iceberg Lake_1,1849,varve,-0.10000000000000009
Iceberg Lake_1,1848,varve,0
Iceberg Lake_1,1847,varve,0.9666999999999999
Iceberg Lake_1,1846,varve,0.07000000000000028
Iceberg Lake_1,1845,varve,1.4700000000000002
Iceberg Lake_1,1844,varve,0.6717
Iceberg Lake_1,1843,varve,-1.2633
Iceberg Lake_1,1842,varve,0.38249999999999984
Iceberg Lake_1,1841,varve,-1.5525
Iceberg Lake_1,1840,varve,-0.07000000000000028
Iceberg Lake_1,1839,varve,-0.5499999999999998
Iceberg Lake_1,1838,varve,0.5774999999999997
Iceberg Lake_1,1837,varve,-0.5800000000000001
Iceberg Lake_1,1836,varve,1.1174999999999997
Iceberg Lake_1,1835,varve,0.13999999999999968
Iceberg Lake_1,1834,varve,-3.96
Iceberg Lake_1,1833,varve,0.7175000000000002
Iceberg Lake_1,1832,varve,-0.13999999999999968
Iceberg Lake_1,1831,varve,0.1175000000000006
Iceberg Lake_1,1830,varve,0.6475
Iceberg Lake_1,1829,varve,-0.40749999999999975
Iceberg Lake_1,1828,varve,0
Iceberg Lake_1,1827,varve,0.5350000000000001
Iceberg Lake_1,1826,varve,1.7574999999999994
Iceberg Lake_1,1825,varve,-3.1
Iceberg Lake_1,1824,varve,-0.9900000000000002
Iceberg Lake_1,1823,varve,-0.45500000000000007
Iceberg Lake_1,1822,varve,-0.24250000000000016
Iceberg Lake_1,1821,varve,0
Iceberg Lake_1,1820,varve,0
Iceberg Lake_1,1819,varve,0
Iceberg Lake_1,1818,varve,0.8449999999999998
Iceberg Lake_1,1817,varve,1.3399999999999999
Iceberg Lake_1,1816,varve,1.46
Iceberg Lake_1,1815,varve,0.38249999999999984
Iceberg Lake_1,1814,varve,-0.36250000000000027
Iceberg Lake_1,1813,varve,-1.1149999999999998
Iceberg Lake_1,1812,varve,-0.665
Iceberg Lake_1,1811,varve,-0.5025000000000004
Iceberg Lake_1,1810,varve,-0.3075000000000001
Iceberg Lake_1,1809,varve,0.8300000000000001
Iceberg Lake_1,1808,varve,0.3075000000000001
Iceberg Lake_1,1807,varve,1.1475
Iceberg Lake_1,1806,varve,1.5225
Iceberg Lake_1,1805,varve,0
Iceberg Lake_1,1804,varve,0.25500000000000034
Iceberg Lake_1,1803,varve,-0.895
Iceberg Lake_1,1802,varve,-0.7825000000000002
Iceberg Lake_1,1801,varve,-0.30000000000000027
Iceberg Lake_1,1800,varve,0.6774999999999998
Iceberg Lake_1,1799,varve,0.5875000000000004
Iceberg Lake_1,1798,varve,-0.11249999999999982
Iceberg Lake_1,1797,varve,-0.43249999999999966
Iceberg Lake_1,1796,varve,0.30000000000000027
Iceberg Lake_1,1795,varve,-0.11499999999999977
Iceberg Lake_1,1794,varve,0.22250000000000014
Iceberg Lake_1,1793,varve,0.022499999999999964
Iceberg Lake_1,1792,varve,0.5825
Iceberg Lake_1,1791,varve,0.7249999999999996
Iceberg Lake_1,1790,varve,-0.9425000000000003
Iceberg Lake_1,1789,varve,-0.6775000000000002
Iceberg Lake_1,1788,varve,-0.6325000000000003
Iceberg Lake_1,1787,varve,-0.0900000000000003
Iceberg Lake_1,1786,varve,0
Iceberg Lake_1,1785,varve,-0.645
Iceberg Lake_1,1784,varve,-0.7125000000000004
Iceberg Lake_1,1783,varve,0.25829999999999975
Iceberg Lake_1,1782,varve,0
Iceberg Lake_1,1781,varve,0.8600000000000003
Iceberg Lake_1,1780,varve,1.85
Iceberg Lake_1,1779,varve,0.895
Iceberg Lake_1,1778,varve,1.1642000000000001
Iceberg Lake_1,1777,varve,-0.8857999999999997
Iceberg Lake_1,1776,varve,0
Iceberg Lake_1,1775,varve,-0.395
Iceberg Lake_1,1774,varve,0.9549999999999996
Iceberg Lake_1,1773,varve,0
Iceberg Lake_1,1772,varve,0.19250000000000034
Iceberg Lake_1,1771,varve,0.36750000000000016
Iceberg Lake_1,1770,varve,-0.6424999999999996
Iceberg Lake_1,1769,varve,-1.0499999999999998
Iceberg Lake_1,1768,varve,-1.3450000000000002
Iceberg Lake_1,1767,varve,-0.38000000000000034
Iceberg Lake_1,1766,varve,0.012499999999999734
Iceberg Lake_2,1866,varve,4.699999999999999
Iceberg Lake_2,1865,varve,-0.5
Iceberg Lake_2,1864,varve,-0.7999999999999998
Iceberg Lake_2,1863,varve,-1.1999999999999997
Iceberg Lake_2,1862,varve,0
Iceberg Lake_2,1861,varve,-1
Iceberg Lake_2,1860,varve,0
Iceberg Lake_2,1859,varve,0.6999999999999997
Iceberg Lake_2,1858,varve,1.1999999999999997
Iceberg Lake_2,1857,varve,1.5
Iceberg Lake_2,1856,varve,-0.7000000000000002
Iceberg Lake_2,1855,varve,-0.30000000000000027
Iceberg Lake_2,1854,varve,0
Iceberg Lake_2,1853,varve,-0.5
Iceberg Lake_2,1852,varve,0
Iceberg Lake_2,1851,varve,6.199999999999999
Iceberg Lake_2,1850,varve,0
Iceberg Lake_2,1849,varve,0
Iceberg Lake_2,1848,varve,2.2
Iceberg Lake_2,1847,varve,2.9000000000000004
Iceberg Lake_2,1846,varve,-0.3999999999999999
Iceberg Lake_2,1845,varve,-1.4000000000000001
Iceberg Lake_2,1844,varve,-0.20000000000000018
Iceberg Lake_2,1843,varve,-0.2999999999999998
Iceberg Lake_2,1842,varve,-1.0999999999999996
Iceberg Lake_2,1841,varve,2.8
Iceberg Lake_2,1840,varve,8
Iceberg Lake_2,1839,varve,0.2999999999999998
Iceberg Lake_2,1838,varve,0
Iceberg Lake_2,1837,varve,-0.6000000000000001
Iceberg Lake_2,1836,varve,-0.20000000000000018
Iceberg Lake_2,1835,varve,0.6000000000000005
Iceberg Lake_2,1834,varve,0.5
Iceberg Lake_2,1833,varve,0
Iceberg Lake_2,1832,varve,3.9
Iceberg Lake_2,1831,varve,0.10000000000000009
Iceberg Lake_2,1830,varve,-1.7999999999999998
Iceberg Lake_2,1829,varve,1.5000000000000004
Iceberg Lake_2,1828,varve,-0.8999999999999999
Iceberg Lake_2,1827,varve,-0.6000000000000001
Iceberg Lake_2,1826,varve,-0.7000000000000002
Iceberg Lake_2,1825,varve,0.6000000000000001
Iceberg Lake_2,1824,varve,0.7999999999999998
Iceberg Lake_2,1823,varve,-1
Iceberg Lake_2,1822,varve,0.09999999999999964
Iceberg Lake_2,1821,varve,-0.6000000000000001
Iceberg Lake_2,1820,varve,0.9000000000000004
Iceberg Lake_2,1819,varve,-0.7999999999999998
Iceberg Lake_2,1818,varve,0.3999999999999999
Iceberg Lake_2,1817,varve,-0.6999999999999997
Iceberg Lake_2,1816,varve,0.40000000000000036
Iceberg Lake_2,1815,varve,0
Iceberg Lake_2,1814,varve,-0.5999999999999996
Iceberg Lake_2,1813,varve,4
Iceberg Lake_2,1812,varve,2.0999999999999996
Iceberg Lake_2,1811,varve,2.4000000000000004
Iceberg Lake_2,1810,varve,1.2999999999999998
Iceberg Lake_2,1809,varve,-0.6000000000000001
Iceberg Lake_2,1808,varve,0.49999999999999956
Iceberg Lake_2,1807,varve,-0.8000000000000003
Iceberg Lake_2,1806,varve,0
Iceberg Lake_2,1805,varve,0.2999999999999998
Iceberg Lake_2,1804,varve,-0.2999999999999998
Iceberg Lake_2,1803,varve,0.20000000000000018
Iceberg Lake_2,1802,varve,0
Iceberg Lake_2,1801,varve,0.30000000000000027
Iceberg Lake_2,1800,varve,3.8
Iceberg Lake_2,1799,varve,0
Iceberg Lake_2,1798,varve,-0.3999999999999999
Iceberg Lake_2,1797,varve,-0.8999999999999999
Iceberg Lake_2,1796,varve,-1.4
Iceberg Lake_2,1795,varve,0
Iceberg Lake_2,1794,varve,1.6999999999999997
Iceberg Lake_2,1793,varve,-0.30000000000000027
Iceberg Lake_2,1792,varve,-1.8
Iceberg Lake_2,1791,varve,2.2
Iceberg Lake_2,1790,varve,1.2999999999999998
Iceberg Lake_2,1789,varve,1.6000000000000005
Iceberg Lake_2,1788,varve,-0.7999999999999998
Iceberg Lake_2,1787,varve,1.2999999999999998
Iceberg Lake_2,1786,varve,-1
Iceberg Lake_2,1785,varve,1.6999999999999993
Iceberg Lake_2,1784,varve,0.9000000000000004
Iceberg Lake_2,1783,varve,-0.10000000000000009
Iceberg Lake_2,1782,varve,-0.8999999999999999
Iceberg Lake_2,1781,varve,-0.5
Iceberg Lake_2,1780,varve,-1.2000000000000002
Iceberg Lake_2,1779,varve,3.4
Iceberg Lake_2,1778,varve,-0.7999999999999998
Iceberg Lake_2,1777,varve,0
Iceberg Lake_2,1776,varve,3.2
Iceberg Lake_2,1775,varve,0.3999999999999999
Iceberg Lake_2,1774,varve,3.1999999999999997
Iceberg Lake_2,1773,varve,-0.7999999999999998
Iceberg Lake_2,1772,varve,0
Iceberg Lake_2,1771,varve,-1.7999999999999998
Iceberg Lake_2,1770,varve,-1.5
Iceberg Lake_2,1769,varve,2.6999999999999997
Iceberg Lake_2,1768,varve,2.4999999999999996
Iceberg Lake_2,1767,varve,0
Iceberg Lake_2,1766,varve,NA
Kassjön,1866,varve,-0.05947265624999998
Kassjön,1865,varve,-0.05947265624999998
Kassjön,1864,varve,0.5947265625000001
Kassjön,1863,varve,-0.11894531249999996
Kassjön,1862,varve,0.2973632812500001
Kassjön,1861,varve,0.2378906249999999
Kassjön,1860,varve,0.77314453125
Kassjön,1859,varve,0.17841796875000004
Kassjön,1858,varve,-0.11894531250000007
Kassjön,1857,varve,-0.05947265625000009
Kassjön,1856,varve,0
Kassjön,1855,varve,0.53525390625
Kassjön,1854,varve,0.2973632812499999
Kassjön,1853,varve,1.0110351562500002
Kassjön,1852,varve,-0.11894531250000007
Kassjön,1851,varve,-0.23789062500000002
Kassjön,1850,varve,-0.23789062500000002
Kassjön,1849,varve,0.2973632812499999
Kassjön,1848,varve,0
Kassjön,1847,varve,-0.10407714843750004
Kassjön,1846,varve,0.014868164062500022
Kassjön,1845,varve,-0.16354980468750002
Kassjön,1844,varve,-0.11894531249999996
Kassjön,1843,varve,-0.17841796874999993
Kassjön,1842,varve,0.5352539062500001
Kassjön,1841,varve,0.29736328125
Kassjön,1840,varve,-0.3568359374999999
Kassjön,1839,varve,0.0743408203125
Kassjön,1838,varve,0.19328613281249996
Kassjön,1837,varve,-0.2230224609375
Kassjön,1836,varve,0.23789062500000002
Kassjön,1835,varve,-0.05947265625000009
Kassjön,1834,varve,-0.17841796875000004
Kassjön,1833,varve,-0.3568359375
Kassjön,1832,varve,0.2378906249999999
Kassjön,1831,varve,-0.29736328125
Kassjön,1830,varve,0.05947265624999998
Kassjön,1829,varve,0
Kassjön,1828,varve,0.05947265624999998
Kassjön,1827,varve,-0.05947265625000009
Kassjön,1826,varve,0.23789062500000002
Kassjön,1825,varve,0.11894531249999996
Kassjön,1824,varve,0.11894531249999996
Kassjön,1823,varve,-0.11894531250000007
Kassjön,1822,varve,0.11894531249999996
Kassjön,1821,varve,-0.29736328125
Kassjön,1820,varve,-0.23789062500000002
Kassjön,1819,varve,0
Kassjön,1818,varve,-0.3568359374999999
Kassjön,1817,varve,0.17841796875000004
Kassjön,1816,varve,-0.05947265624999998
Kassjön,1815,varve,0.47578125000000004
Kassjön,1814,varve,-0.17841796874999993
Kassjön,1813,varve,0.11894531250000007
Kassjön,1812,varve,0.17841796875000004
Kassjön,1811,varve,0.007031250000000044
Kassjön,1810,varve,-0.05947265624999998
Kassjön,1809,varve,-0.05947265624999998
Kassjön,1808,varve,-0.17841796875
Kassjön,1807,varve,-0.05947265624999998
Kassjön,1806,varve,0.3568359375
Kassjön,1805,varve,0.06591796875
Kassjön,1804,varve,0.058886718749999956
Kassjön,1803,varve,0.17666015624999998
Kassjön,1802,varve,-0.11777343750000002
Kassjön,1801,varve,0.35332031249999996
Kassjön,1800,varve,0
Kassjön,1799,varve,0
Kassjön,1798,varve,-0.11777343750000002
Kassjön,1797,varve,-0.17666015624999998
Kassjön,1796,varve,0.058886718749999956
Kassjön,1795,varve,-0.29443359375
Kassjön,1794,varve,-0.17666015624999998
Kassjön,1793,varve,0
Kassjön,1792,varve,0
Kassjön,1791,varve,0.058886718749999956
Kassjön,1790,varve,0.11777343750000002
Kassjön,1789,varve,-0.23554687499999993
Kassjön,1788,varve,0.41220703125000013
Kassjön,1787,varve,-0.23554687499999993
Kassjön,1786,varve,-0.11777343750000002
Kassjön,1785,varve,0.11777343750000002
Kassjön,1784,varve,-0.058886718749999956
Kassjön,1783,varve,0.11777343750000002
Kassjön,1782,varve,0
Kassjön,1781,varve,0.5888671875
Kassjön,1780,varve,-0.11777343750000002
Kassjön,1779,varve,0
Kassjön,1778,varve,0
Kassjön,1777,varve,0
Kassjön,1776,varve,-0.17666015624999998
Kassjön,1775,varve,0
Kassjön,1774,varve,0.17666015624999998
Kassjön,1773,varve,0.058886718749999956
Kassjön,1772,varve,0.35332031249999996
Kassjön,1771,varve,0.17666015624999998
Kassjön,1770,varve,-0.058886718749999956
Kassjön,1769,varve,-0.11777343750000002
Kassjön,1768,varve,0.23554687500000004
Kassjön,1767,varve,-0.2944335937499999
Kassjön,1766,varve,0.1766601562500001
Kenai,1866,varve,0.39000000000000057
Kenai,1865,varve,-0.79
Kenai,1864,varve,-0.2999999999999998
Kenai,1863,varve,2.869999999999999
Kenai,1862,varve,-0.10000000000000053
Kenai,1861,varve,3.0599999999999996
Kenai,1860,varve,-0.7899999999999991
Kenai,1859,varve,-1.58
Kenai,1858,varve,-1.0800000000000005
Kenai,1857,varve,-1.2800000000000002
Kenai,1856,varve,0
Kenai,1855,varve,-1.0900000000000003
Kenai,1854,varve,1.4900000000000002
Kenai,1853,varve,5.239999999999999
Kenai,1852,varve,1.4800000000000004
Kenai,1851,varve,2.2699999999999996
Kenai,1850,varve,3.3499999999999996
Kenai,1849,varve,2.169999999999999
Kenai,1848,varve,0.010000000000000231
Kenai,1847,varve,-0.2799999999999998
Kenai,1846,varve,-0.69
Kenai,1845,varve,-0.3900000000000001
Kenai,1844,varve,1.4799999999999995
Kenai,1843,varve,-0.010000000000000231
Kenai,1842,varve,-1.08
Kenai,1841,varve,-0.2999999999999998
Kenai,1840,varve,4.930000000000001
Kenai,1839,varve,0.09999999999999964
Kenai,1838,varve,0.2999999999999998
Kenai,1837,varve,-0.8899999999999997
Kenai,1836,varve,-1.38
Kenai,1835,varve,-1.0899999999999999
Kenai,1834,varve,1.4800000000000004
Kenai,1833,varve,-0.7899999999999996
Kenai,1832,varve,1.3800000000000008
Kenai,1831,varve,-0.6899999999999995
Kenai,1830,varve,-0.5899999999999999
Kenai,1829,varve,2.6600000000000006
Kenai,1828,varve,4.3500000000000005
Kenai,1827,varve,3.850000000000001
Kenai,1826,varve,-0.19999999999999973
Kenai,1825,varve,3.7500000000000004
Kenai,1824,varve,0.5900000000000003
Kenai,1823,varve,-0.9899999999999998
Kenai,1822,varve,-1.0999999999999996
Kenai,1821,varve,0
Kenai,1820,varve,0.69
Kenai,1819,varve,-0.6000000000000005
Kenai,1818,varve,-0.5899999999999999
Kenai,1817,varve,0.7899999999999991
Kenai,1816,varve,-0.49000000000000066
Kenai,1815,varve,0.6900000000000004
Kenai,1814,varve,-0.19999999999999973
Kenai,1813,varve,0.49000000000000066
Kenai,1812,varve,-1.0999999999999996
Kenai,1811,varve,0.69
Kenai,1810,varve,-0.9899999999999998
Kenai,1809,varve,-0.6999999999999997
Kenai,1808,varve,1.48
Kenai,1807,varve,0.2999999999999998
Kenai,1806,varve,1.6799999999999997
Kenai,1805,varve,1.7699999999999996
Kenai,1804,varve,-1.6799999999999997
Kenai,1803,varve,-1.9799999999999995
Kenai,1802,varve,30.73
Kenai,1801,varve,-1.3800000000000003
Kenai,1800,varve,-0.79
Kenai,1799,varve,-1.48
Kenai,1798,varve,2.170000000000001
Kenai,1797,varve,1.9700000000000002
Kenai,1796,varve,0.6800000000000002
Kenai,1795,varve,-0.69
Kenai,1794,varve,0.8800000000000003
Kenai,1793,varve,4.73
Kenai,1792,varve,0
Kenai,1791,varve,0.69
Kenai,1790,varve,1.98
Kenai,1789,varve,-1.08
Kenai,1788,varve,-0.40000000000000036
Kenai,1787,varve,0.6899999999999995
Kenai,1786,varve,-0.5900000000000003
Kenai,1785,varve,-0.9900000000000002
Kenai,1784,varve,0.5899999999999999
Kenai,1783,varve,-0.5
Kenai,1782,varve,0.40000000000000036
Kenai,1781,varve,1.4900000000000002
Kenai,1780,varve,3.0600000000000005
Kenai,1779,varve,1.0899999999999999
Kenai,1778,varve,-0.48999999999999977
Kenai,1777,varve,-0.5899999999999999
Kenai,1776,varve,-0.6299999999999999
Kenai,1775,varve,-0.20999999999999996
Kenai,1774,varve,-1.4800000000000002
Kenai,1773,varve,-0.3900000000000001
Kenai,1772,varve,0
Kenai,1771,varve,-1.1900000000000004
Kenai,1770,varve,-1.0900000000000003
Kenai,1769,varve,-0.8900000000000001
Kenai,1768,varve,-0.3900000000000001
Kenai,1767,varve,-0.10000000000000009
Kenai,1766,varve,2.07
Kuninkaisenlampi,1866,dark layer,-0.28
Kuninkaisenlampi,1865,dark layer,-0.04000000000000009
Kuninkaisenlampi,1864,dark layer,-0.11999999999999988
Kuninkaisenlampi,1863,dark layer,-0.06
Kuninkaisenlampi,1862,dark layer,0
Kuninkaisenlampi,1861,dark layer,-0.19999999999999998
Kuninkaisenlampi,1860,dark layer,0.12
Kuninkaisenlampi,1859,dark layer,-0.09999999999999998
Kuninkaisenlampi,1858,dark layer,-0.020000000000000018
Kuninkaisenlampi,1857,dark layer,0.3200000000000002
Kuninkaisenlampi,1856,dark layer,-0.12
Kuninkaisenlampi,1855,dark layer,-0.20000000000000007
Kuninkaisenlampi,1854,dark layer,0
Kuninkaisenlampi,1853,dark layer,0.06000000000000005
Kuninkaisenlampi,1852,dark layer,0.38
Kuninkaisenlampi,1851,dark layer,0.7200000000000001
Kuninkaisenlampi,1850,dark layer,0.17999999999999983
Kuninkaisenlampi,1849,dark layer,-0.2799999999999999
Kuninkaisenlampi,1848,dark layer,-0.47999999999999987
Kuninkaisenlampi,1847,dark layer,0.019999999999999907
Kuninkaisenlampi,1846,dark layer,-0.8
Kuninkaisenlampi,1845,dark layer,0.06000000000000005
Kuninkaisenlampi,1844,dark layer,-0.019999999999999907
Kuninkaisenlampi,1843,dark layer,0.33999999999999997
Kuninkaisenlampi,1842,dark layer,0.04000000000000015
Kuninkaisenlampi,1841,dark layer,1.02
Kuninkaisenlampi,1840,dark layer,-0.06000000000000005
Kuninkaisenlampi,1839,dark layer,1.2199999999999998
Kuninkaisenlampi,1838,dark layer,-0.64
Kuninkaisenlampi,1837,dark layer,0.9800000000000001
Kuninkaisenlampi,1836,dark layer,0
Kuninkaisenlampi,1835,dark layer,-0.020000000000000018
Kuninkaisenlampi,1834,dark layer,-0.26
Kuninkaisenlampi,1833,dark layer,0.08000000000000018
Kuninkaisenlampi,1832,dark layer,-0.08000000000000007
Kuninkaisenlampi,1831,dark layer,0.08000000000000007
Kuninkaisenlampi,1830,dark layer,0.15999999999999992
Kuninkaisenlampi,1829,dark layer,0.26
