age_BP,varve_thick,peaks_pos,peaks_neg,lake_name,age_CE
141,0.007184759120027577,0,0,DV09,1809
142,0.010354059107797856,0,0,DV09,1808
143,0.025653331722613082,0,0,DV09,1807
144,-0.0021183534416542964,0,0,DV09,1806
145,-0.018056659455031855,0,0,DV09,1805
146,-0.018927899244215462,0,0,DV09,1804
147,-0.018045826227735755,0,0,DV09,1803
148,0.1364443069438,0,0,DV09,1802
149,1.2082193680475959,0,0,DV09,1801
150,0.1295106554142394,0,0,DV09,1800
151,0.15914984368682664,0,0,DV09,1799
152,0.7229792460168273,0,0,DV09,1798
153,0.22672229823974105,1,0,DV09,1797
154,0.013754518717576568,0,0,DV09,1796
155,0.0013940720721289136,0,0,DV09,1795
156,0.02936666528513154,0,0,DV09,1794
157,0.010293588889790654,0,0,DV09,1793
158,-0.01026874966686772,0,0,DV09,1792
159,0.34666971410160374,0,0,DV09,1791
160,0.3550568854421513,1,0,DV09,1790
161,-0.002581347782337994,0,0,DV09,1789
162,0.09974705484184936,1,0,DV09,1788
163,0.02195698072436911,0,0,DV09,1787
164,-0.013706267830669158,0,0,DV09,1786
165,-0.005329144769777961,0,0,DV09,1785
166,-0.009859944720979091,0,0,DV09,1784
167,-0.016353657994992155,0,0,DV09,1783
168,-0.016712040589413987,0,0,DV09,1782
169,-0.011708930816808918,0,0,DV09,1781
170,-0.0018888294352739816,0,0,DV09,1780
171,0.005077722806433722,0,0,DV09,1779
172,-0.009927997685752036,0,0,DV09,1778
173,-0.016358905099648758,0,0,DV09,1777
174,-0.02061157977932715,0,0,DV09,1776
175,-0.013652880102146844,0,0,DV09,1775
176,0.14487812242885623,0,0,DV09,1774
177,0.056125591544913846,0,0,DV09,1773
178,-0.01997163830986494,0,0,DV09,1772
179,-0.021132354794428085,0,0,DV09,1771
180,-0.016902281248684974,0,0,DV09,1770
181,-0.020645057635040983,0,0,DV09,1769
182,-0.017732641781009532,0,0,DV09,1768
183,0.06446738131015084,0,0,DV09,1767
184,0.24499510732031676,0,0,DV09,1766
185,-0.03575895695378571,0,1,DV09,1765
84,0.02840431274355898,0,0,Donard,1866
85,-7.453045468721609e-4,0,0,Donard,1865
86,0.0036652703563192363,0,0,Donard,1864
87,-0.0022438659356568205,0,0,Donard,1863
88,0.009667391621496213,0,0,Donard,1862
89,0.004599199244448932,0,0,Donard,1861
90,-0.013848191122894378,0,0,Donard,1860
91,-0.013994477342716867,0,0,Donard,1859
92,-0.019629367880392035,0,0,Donard,1858
93,-0.014182612479575259,0,0,Donard,1857
94,0.024155978144037776,0,0,Donard,1856
95,0.001216531398272408,0,0,Donard,1855
96,0.009579119942518546,0,0,Donard,1854
97,0.028483788121465257,0,0,Donard,1853
98,-0.009839428732985697,0,0,Donard,1852
99,0.015879466178884416,0,0,Donard,1851
100,0.05337043735429395,0,0,Donard,1850
101,0.053243418358237316,0,0,Donard,1849
102,0.042858306760132144,0,0,Donard,1848
103,-0.013355048532606738,0,0,Donard,1847
104,-0.02594690146112366,0,0,Donard,1846
105,-0.02456768629361735,0,0,Donard,1845
106,-0.007208078261710757,0,0,Donard,1844
107,-0.005568888793060091,0,0,Donard,1843
108,0.012549701015096774,0,0,Donard,1842
109,0.10705047742188459,0,0,Donard,1841
110,0.10461719147516306,0,0,Donard,1840
111,0.015389680352087473,0,0,Donard,1839
112,-0.016662295381138892,0,0,Donard,1838
113,-0.010458195445344362,0,0,Donard,1837
114,-0.0030072762063074673,0,0,Donard,1836
115,-0.01598967199250803,0,0,Donard,1835
116,-0.0050565215303373795,0,0,Donard,1834
117,0.02357046802048443,0,0,Donard,1833
118,-0.005720596952358881,0,0,Donard,1832
119,-0.01630132752978347,0,0,Donard,1831
120,-0.008612752599782239,0,0,Donard,1830
121,0.026464771957389818,0,0,Donard,1829
122,0.046151185549517006,0,0,Donard,1828
123,0.011376568103025946,0,0,Donard,1827
124,-0.007808730474504436,0,0,Donard,1826
125,0.032085574121773895,0,0,Donard,1825
126,0.03376939640558803,0,0,Donard,1824
127,0.03777196121059812,0,0,Donard,1823
128,0.08851140050219142,0,0,Donard,1822
129,0.14714458639189415,0,0,Donard,1821
130,0.08878718793206193,0,0,Donard,1820
131,0.014864059468774463,0,0,Donard,1819
132,0.01020999116846176,0,0,Donard,1818
133,-3.294251966358755e-4,0,0,Donard,1817
134,-0.016647657148624352,0,0,Donard,1816
135,-0.02918751223964048,0,0,Donard,1815
136,0.0037685598066140094,0,0,Donard,1814
137,0.053509093313838,0,0,Donard,1813
138,0.02550370485196731,0,0,Donard,1812
139,0.040562960056736444,0,0,Donard,1811
140,-0.010932280604381023,0,0,Donard,1810
141,-0.022501290860001657,0,0,Donard,1809
142,-0.0111425386797618,0,0,Donard,1808
143,0.0036663090935859996,0,0,Donard,1807
144,-0.0038425630434692146,0,0,Donard,1806
145,-0.0021387424893049845,0,0,Donard,1805
146,0.010725279534360213,0,0,Donard,1804
147,-5.25561421548755e-4,0,0,Donard,1803
148,-0.01707865161254547,0,0,Donard,1802
149,-0.0076823768663645264,0,0,Donard,1801
150,0.03233572603291624,0,0,Donard,1800
151,0.007870437796235537,0,0,Donard,1799
152,0.0015997381060717727,0,0,Donard,1798
153,-0.020054479820063205,0,0,Donard,1797
154,-0.029066245331080154,0,0,Donard,1796
155,-0.015746825332045713,0,0,Donard,1795
156,0.001893851055522644,0,0,Donard,1794
157,-0.001453934501903828,0,0,Donard,1793
158,-0.01762241809879224,0,0,Donard,1792
159,-0.025794505817784287,0,0,Donard,1791
160,-0.015326643151250503,0,0,Donard,1790
161,-0.0022365586345836908,0,0,Donard,1789
162,-0.010363366099995996,0,0,Donard,1788
163,-0.004263332901943681,0,0,Donard,1787
164,0.01777259754967185,0,0,Donard,1786
165,0.01037725501037641,0,0,Donard,1785
166,-0.011964501115986945,0,0,Donard,1784
167,-0.021591127956463452,0,0,Donard,1783
168,-0.0239323841065983,0,0,Donard,1782
169,-0.023218490784155776,0,0,Donard,1781
170,-0.021939741577274827,0,0,Donard,1780
171,-0.00840632873165361,0,0,Donard,1779
172,0.05958172515037079,0,0,Donard,1778
173,0.05785459550545268,0,0,Donard,1777
174,0.0064326357018878386,0,0,Donard,1776
175,0.009786294292030644,0,0,Donard,1775
176,0.03527601164183137,0,0,Donard,1774
177,0.02344211965193268,0,0,Donard,1773
178,-0.002525278956363494,0,0,Donard,1772
179,-0.02442641100747444,0,0,Donard,1771
180,-0.01879184251819008,0,0,Donard,1770
181,-0.014622473480276222,0,0,Donard,1769
182,-0.015079539815076357,0,0,Donard,1768
183,0.05375555416765346,0,0,Donard,1767
184,0.1185620950235823,0,0,Donard,1766
185,-0.04575916831318935,0,1,Donard,1765
84,0.9452124564734232,1,0,East Lake,1866
85,-0.019149768436137915,0,0,East Lake,1865
86,-0.06324781418106788,0,0,East Lake,1864
87,-0.028469131470321457,0,0,East Lake,1863
88,-0.035411884752756945,0,0,East Lake,1862
89,0.016195108303142802,0,0,East Lake,1861
90,-0.05434760108860684,0,0,East Lake,1860
91,-0.09901093978931126,0,0,East Lake,1859
92,0.06277742700049935,0,0,East Lake,1858
93,0.12086259585155856,0,0,East Lake,1857
94,1.0602248106032035,0,0,East Lake,1856
95,1.4331625866706108,0,0,East Lake,1855
96,1.8357490382538273,0,0,East Lake,1854
97,1.1548053840531718,0,0,East Lake,1853
98,0.19232229318577895,0,0,East Lake,1852
99,2.6037375452263287,0,0,East Lake,1851
100,2.8248220126916084,0,0,East Lake,1850
101,4.88284829613721,0,0,East Lake,1849
102,4.762500253877396,1,0,East Lake,1848
103,0.011956242392989092,0,0,East Lake,1847
104,-0.15593780909192945,0,0,East Lake,1846
105,-0.06430328790788026,0,0,East Lake,1845
106,0.07591457326905243,0,0,East Lake,1844
107,0.10746288079994079,0,0,East Lake,1843
108,0.6411816625580893,0,0,East Lake,1842
109,0.2086105926854011,1,0,East Lake,1841
110,-0.06349352137606867,0,0,East Lake,1840
111,-0.04024570661724347,0,0,East Lake,1839
112,-0.02073079039836806,0,0,East Lake,1838
113,-0.0647449067327345,0,0,East Lake,1837
114,-0.13854802014178508,0,0,East Lake,1836
115,-0.04013804754263489,0,0,East Lake,1835
116,0.06371877708791707,0,0,East Lake,1834
117,-0.11189499168544736,0,0,East Lake,1833
118,-0.12734402397461136,0,0,East Lake,1832
119,-0.07882665377713982,0,0,East Lake,1831
120,-0.09661069491807006,0,0,East Lake,1830
121,-0.09744693201680393,0,0,East Lake,1829
122,-0.1155029771563123,0,0,East Lake,1828
123,-0.16744086904455607,0,0,East Lake,1827
124,-0.17459997810753852,0,0,East Lake,1826
125,-0.18493781757595507,0,0,East Lake,1825
126,-0.18347914642251398,0,0,East Lake,1824
127,-0.1547576533793173,0,0,East Lake,1823
128,-0.1491029102349351,0,0,East Lake,1822
129,-0.13571820381212896,0,0,East Lake,1821
130,-0.16975821611916653,0,0,East Lake,1820
131,-0.13833084606909038,0,0,East Lake,1819
132,-0.08952652480057902,0,0,East Lake,1818
133,-0.15820587256513605,0,0,East Lake,1817
134,-0.06764537294622089,0,0,East Lake,1816
135,0.039465852221692854,0,0,East Lake,1815
136,0.17105361131452315,0,0,East Lake,1814
137,1.51910105171181,0,0,East Lake,1813
138,0.7192915990677275,0,0,East Lake,1812
139,0.21494703866030754,0,0,East Lake,1811
140,0.382354396087344,0,0,East Lake,1810
141,0.03612231568464436,0,0,East Lake,1809
142,0.0602573361812776,0,0,East Lake,1808
143,0.10024471840447893,0,0,East Lake,1807
144,0.12867283190731582,0,0,East Lake,1806
145,0.5174791038658775,0,0,East Lake,1805
146,0.3475266144364952,0,0,East Lake,1804
147,0.3692133371096895,0,0,East Lake,1803
148,1.3573718224869233,0,0,East Lake,1802
149,1.6500730658590028,0,0,East Lake,1801
150,2.040283169128454,0,0,East Lake,1800
151,0.8897373743226867,1,0,East Lake,1799
152,0.061074367701150406,0,0,East Lake,1798
153,-0.010604710076830365,0,0,East Lake,1797
154,0.0761688049872257,0,0,East Lake,1796
155,0.09374506094634766,0,0,East Lake,1795
156,0.08030008214578055,0,0,East Lake,1794
157,0.010976571033273153,0,0,East Lake,1793
158,-0.1227158253637175,0,0,East Lake,1792
159,-0.0681147477474692,0,0,East Lake,1791
160,0.0795541516059608,0,0,East Lake,1790
161,-0.04850371717368959,0,0,East Lake,1789
162,-0.08937424111157213,0,0,East Lake,1788
163,0.17722137118326695,0,0,East Lake,1787
164,0.20533787712999504,1,0,East Lake,1786
165,-0.0030246252231461435,0,0,East Lake,1785
166,0.04151494573389883,0,0,East Lake,1784
167,0.12085478141738751,0,0,East Lake,1783
168,0.036697695020187826,0,0,East Lake,1782
169,0.002141501883543395,0,0,East Lake,1781
170,-0.059704593166701334,0,0,East Lake,1780
171,-0.02955716890702373,0,0,East Lake,1779
172,0.10222042257772943,0,0,East Lake,1778
173,0.005756739158672891,0,0,East Lake,1777
174,-0.07577834091835209,0,0,East Lake,1776
175,-0.006872055892839457,0,0,East Lake,1775
176,0.1753305026873839,0,0,East Lake,1774
177,0.009107567173594733,0,0,East Lake,1773
178,0.1780844650765425,0,0,East Lake,1772
179,0.49866759408127814,0,0,East Lake,1771
180,0.001129844577671471,0,0,East Lake,1770
181,-0.06167117947210471,0,0,East Lake,1769
182,0.16986896761937792,0,0,East Lake,1768
183,0.2781616777670011,0,0,East Lake,1767
184,0.022422458445511023,0,0,East Lake,1766
185,-0.09360164364347097,0,0,East Lake,1765
84,0.1581570742865418,0,0,Elk Lake,1866
85,0.14005532410820054,0,0,Elk Lake,1865
86,-0.022018847152775523,0,0,Elk Lake,1864
87,-0.0015812791487470612,0,0,Elk Lake,1863
88,-0.03574731381061433,0,0,Elk Lake,1862
89,-0.084642395437147,0,0,Elk Lake,1861
90,0.024617688867672072,0,0,Elk Lake,1860
91,0.007156975601860627,0,0,Elk Lake,1859
92,-0.03336051358286182,0,0,Elk Lake,1858
93,-0.15290102494183935,0,0,Elk Lake,1857
94,-0.16060142447667095,0,1,Elk Lake,1856
95,0.013820570450554848,0,0,Elk Lake,1855
96,0.21272628456586523,0,0,Elk Lake,1854
97,0.21161610887848992,0,0,Elk Lake,1853
98,0.060489529191743496,0,0,Elk Lake,1852
99,0.07334506755000397,0,0,Elk Lake,1851
100,0.08882017820989457,0,0,Elk Lake,1850
101,-0.06425898492502191,0,0,Elk Lake,1849
102,-0.11672825849792207,0,0,Elk Lake,1848
103,-0.03562688527789887,0,0,Elk Lake,1847
104,-0.05341044501351874,0,0,Elk Lake,1846
105,-0.03219700481194859,0,0,Elk Lake,1845
106,0.06627121215175102,0,0,Elk Lake,1844
107,0.06451169875714824,0,0,Elk Lake,1843
108,0.03040027435478665,0,0,Elk Lake,1842
109,0.05634436743687332,0,0,Elk Lake,1841
110,0.23397670918230568,0,0,Elk Lake,1840
111,0.5214876009797822,0,0,Elk Lake,1839
112,0.8253436211901315,0,0,Elk Lake,1838
113,0.4534529925197966,0,0,Elk Lake,1837
114,0.1876342838373779,0,0,Elk Lake,1836
115,0.20302513047086912,0,0,Elk Lake,1835
116,0.4147440856997689,0,0,Elk Lake,1834
117,0.440614769975907,0,0,Elk Lake,1833
118,0.2153135949710021,0,0,Elk Lake,1832
119,0.04392054326981315,0,0,Elk Lake,1831
120,-0.013789963933008909,0,0,Elk Lake,1830
121,-0.03359846405069855,0,0,Elk Lake,1829
122,-0.036020124679342125,0,0,Elk Lake,1828
123,-0.021018065378971218,0,0,Elk Lake,1827
124,-0.009759014613669403,0,0,Elk Lake,1826
125,0.08634207272612276,0,0,Elk Lake,1825
126,0.1386564456916209,0,0,Elk Lake,1824
127,0.044930345467650956,0,0,Elk Lake,1823
128,-0.0578521000142887,0,0,Elk Lake,1822
129,-0.07232592091039852,0,0,Elk Lake,1821
130,-0.07330085840641004,0,0,Elk Lake,1820
131,-0.019057713076304106,0,0,Elk Lake,1819
132,-0.03784625743207193,0,0,Elk Lake,1818
133,-0.10494187932969953,0,0,Elk Lake,1817
134,-0.1972827077287486,0,1,Elk Lake,1816
135,-0.1479610990153039,0,0,Elk Lake,1815
136,-0.14863436810341515,0,0,Elk Lake,1814
137,-0.22431878101413866,0,1,Elk Lake,1813
138,-0.0813833856084768,0,0,Elk Lake,1812
139,0.196610933953207,0,0,Elk Lake,1811
140,0.0864004745994118,0,0,Elk Lake,1810
141,-0.026233763108434005,0,0,Elk Lake,1809
142,0.08903029606964341,0,0,Elk Lake,1808
143,0.05006543956741355,0,0,Elk Lake,1807
144,-0.0421141299544916,0,0,Elk Lake,1806
145,0.10425814751773593,0,0,Elk Lake,1805
146,0.21584130370737276,0,0,Elk Lake,1804
147,-0.021158303205114637,0,0,Elk Lake,1803
148,-0.0483938169860737,0,0,Elk Lake,1802
149,0.06932185639360311,0,0,Elk Lake,1801
150,-0.056742297588395996,0,0,Elk Lake,1800
151,-0.03416530232954945,0,0,Elk Lake,1799
152,0.08222881762885925,0,0,Elk Lake,1798
153,-0.013864853624147189,0,0,Elk Lake,1797
154,-0.04508051502790461,0,0,Elk Lake,1796
155,0.10178172254844159,0,0,Elk Lake,1795
156,0.16834937327777044,0,0,Elk Lake,1794
157,0.03411675070511144,0,0,Elk Lake,1793
158,0.11783417235022581,0,0,Elk Lake,1792
159,0.17800224376630275,0,0,Elk Lake,1791
160,0.08312793855072009,0,0,Elk Lake,1790
161,0.16677517940188935,0,0,Elk Lake,1789
162,0.10039122156235175,0,0,Elk Lake,1788
163,-0.13316789470493973,0,0,Elk Lake,1787
164,-0.07594507780185678,0,0,Elk Lake,1786
165,0.10797642173293137,0,0,Elk Lake,1785
166,0.14452512550360547,0,0,Elk Lake,1784
167,0.20473537473825737,0,0,Elk Lake,1783
168,0.24793173700412674,0,0,Elk Lake,1782
169,0.10256019321201437,0,0,Elk Lake,1781
170,-0.06361630887544645,0,0,Elk Lake,1780
171,-0.047170122554119565,0,0,Elk Lake,1779
172,0.02036986262036622,0,0,Elk Lake,1778
173,-0.05798243360764638,0,0,Elk Lake,1777
174,0.01932925232034116,0,0,Elk Lake,1776
175,0.08216311661274178,0,0,Elk Lake,1775
176,-0.04673092623368741,0,0,Elk Lake,1774
177,0.0675385665520224,0,0,Elk Lake,1773
178,0.1304442714446178,0,0,Elk Lake,1772
179,-0.013039968609766805,0,0,Elk Lake,1771
180,0.044210590877839906,0,0,Elk Lake,1770
181,0.028721384353378066,0,0,Elk Lake,1769
182,0.004418608271222313,0,0,Elk Lake,1768
183,0.11102923374218188,0,0,Elk Lake,1767
184,0.11370179091415328,0,0,Elk Lake,1766
185,-0.31619352793308225,0,0,Elk Lake,1765
84,11.139895534925444,0,0,Hvítárvatn_1,1866
85,6.554195927853307,0,0,Hvítárvatn_1,1865
86,-2.637732142381102,0,0,Hvítárvatn_1,1864
87,-11.633349380564132,0,0,Hvítárvatn_1,1863
88,-11.66475946886984,0,0,Hvítárvatn_1,1862
89,-7.20138464196584,0,0,Hvítárvatn_1,1861
90,5.33860885922995,0,0,Hvítárvatn_1,1860
91,-0.21640891808458207,0,0,Hvítárvatn_1,1859
92,-2.702162040282426,0,0,Hvítárvatn_1,1858
93,25.43399932653047,0,0,Hvítárvatn_1,1857
94,40.34263772843977,0,0,Hvítárvatn_1,1856
95,33.93175733391139,0,0,Hvítárvatn_1,1855
96,26.306901587882997,0,0,Hvítárvatn_1,1854
97,46.56054765186935,0,0,Hvítárvatn_1,1853
98,30.49365279624159,1,0,Hvítárvatn_1,1852
99,-3.6288455792109318,0,0,Hvítárvatn_1,1851
100,-6.115868831350258,0,0,Hvítárvatn_1,1850
101,-3.9733628341658953,0,0,Hvítárvatn_1,1849
102,-8.400679890509753,0,0,Hvítárvatn_1,1848
103,-8.673730620430403,0,0,Hvítárvatn_1,1847
104,2.9734732515984312,0,0,Hvítárvatn_1,1846
105,7.011917486340787,0,0,Hvítárvatn_1,1845
106,-2.737158699416007,0,0,Hvítárvatn_1,1844
107,0.7434725728231761,0,0,Hvítárvatn_1,1843
108,6.486516741558177,0,0,Hvítárvatn_1,1842
109,-2.0001545738651565,0,0,Hvítárvatn_1,1841
110,-5.282427440800285,0,0,Hvítárvatn_1,1840
111,11.226199360625712,1,0,Hvítárvatn_1,1839
112,8.796649542373077,0,0,Hvítárvatn_1,1838
113,-1.9488887597119522,0,0,Hvítárvatn_1,1837
114,-2.1843441813111024,0,0,Hvítárvatn_1,1836
115,-2.185365686011732,0,0,Hvítárvatn_1,1835
116,-5.083778260345454,0,0,Hvítárvatn_1,1834
117,-7.014428582693167,0,0,Hvítárvatn_1,1833
118,-1.7984990859773635,0,0,Hvítárvatn_1,1832
119,-1.0669263036863477,0,0,Hvítárvatn_1,1831
120,-5.299760103542778,0,0,Hvítárvatn_1,1830
121,3.4273798630004553,0,0,Hvítárvatn_1,1829
122,9.870811066849864,1,0,Hvítárvatn_1,1828
123,0.999177521341629,0,0,Hvítárvatn_1,1827
124,8.147668894509154,1,0,Hvítárvatn_1,1826
125,6.076992371686819,0,0,Hvítárvatn_1,1825
126,-2.9646094997145633,0,0,Hvítárvatn_1,1824
127,-2.131993862066915,0,0,Hvítárvatn_1,1823
128,1.1654506136992353,0,0,Hvítárvatn_1,1822
129,-4.324755228981884,0,0,Hvítárvatn_1,1821
130,-2.6094020192390026,0,0,Hvítárvatn_1,1820
131,8.06738311293034,0,0,Hvítárvatn_1,1819
132,5.50501375341857,1,0,Hvítárvatn_1,1818
133,3.147381925249851,0,0,Hvítárvatn_1,1817
134,-1.6816390020584597,0,0,Hvítárvatn_1,1816
135,-4.5402111147590425,0,0,Hvítárvatn_1,1815
136,-2.9018875664186963,0,0,Hvítárvatn_1,1814
137,-2.310060042585113,0,0,Hvítárvatn_1,1813
138,-1.6266223569943596,0,0,Hvítárvatn_1,1812
139,2.033355736578291,0,0,Hvítárvatn_1,1811
140,1.6388538796270202,0,0,Hvítárvatn_1,1810
141,9.163849101218977,0,0,Hvítárvatn_1,1809
142,16.001141742887704,1,0,Hvítárvatn_1,1808
143,1.427382553028762,0,0,Hvítárvatn_1,1807
144,0.8877607601169357,0,0,Hvítárvatn_1,1806
145,6.289741795079311,0,0,Hvítárvatn_1,1805
146,10.574565110276932,0,0,Hvítárvatn_1,1804
147,17.73314542061565,0,0,Hvítárvatn_1,1803
148,9.90081216505757,1,0,Hvítárvatn_1,1802
149,1.7767418965924389,0,0,Hvítárvatn_1,1801
150,0.9694388904924871,0,0,Hvítárvatn_1,1800
151,-1.2580754835723154,0,0,Hvítárvatn_1,1799
152,-3.2857501354827194,0,0,Hvítárvatn_1,1798
153,-2.9196708568324006,0,0,Hvítárvatn_1,1797
154,-1.2664777713786028,0,0,Hvítárvatn_1,1796
155,0.50920086691292,0,0,Hvítárvatn_1,1795
156,-1.9996004042551365,0,0,Hvítárvatn_1,1794
157,-3.625583112092038,0,0,Hvítárvatn_1,1793
158,-2.4851748727937926,0,0,Hvítárvatn_1,1792
159,0.5670999611799639,0,0,Hvítárvatn_1,1791
160,0.8434100305714027,0,0,Hvítárvatn_1,1790
161,-2.066644485525092,0,0,Hvítárvatn_1,1789
162,-2.8845457692961163,0,0,Hvítárvatn_1,1788
163,-1.1378803642885105,0,0,Hvítárvatn_1,1787
164,-1.937962096731205,0,0,Hvítárvatn_1,1786
165,-3.342087169222947,0,0,Hvítárvatn_1,1785
166,-4.3815355064633605,0,0,Hvítárvatn_1,1784
167,-4.4626558272678984,0,0,Hvítárvatn_1,1783
168,-1.8691864297076055,0,0,Hvítárvatn_1,1782
169,0.5787076286532464,0,0,Hvítárvatn_1,1781
170,1.3889424267101855,0,0,Hvítárvatn_1,1780
171,-3.5159604042048764,0,0,Hvítárvatn_1,1779
172,-5.34203564760295,0,0,Hvítárvatn_1,1778
173,-4.022850121572062,0,0,Hvítárvatn_1,1777
174,-3.7398733070817025,0,0,Hvítárvatn_1,1776
175,-3.0929214750907175,0,0,Hvítárvatn_1,1775
176,-3.4612518303194246,0,0,Hvítárvatn_1,1774
177,-2.9853400232070424,0,0,Hvítárvatn_1,1773
178,-0.7898820915673914,0,0,Hvítárvatn_1,1772
179,-1.3309743914932692,0,0,Hvítárvatn_1,1771
180,3.5392814159845827,0,0,Hvítárvatn_1,1770
181,6.352430802142621,0,0,Hvítárvatn_1,1769
182,6.552647173767319,0,0,Hvítárvatn_1,1768
183,4.0782859450505935,0,0,Hvítárvatn_1,1767
184,1.7324392500112769,0,0,Hvítárvatn_1,1766
185,-8.153026742730795,0,1,Hvítárvatn_1,1765
84,2.059556482408853,1,0,Iceberg Lake_2,1866
85,0.1628139112823066,0,0,Iceberg Lake_2,1865
86,-0.031120578453904146,0,0,Iceberg Lake_2,1864
87,0.08874939914375846,0,0,Iceberg Lake_2,1863
88,-0.01957695627593925,0,0,Iceberg Lake_2,1862
89,-0.08909883166084975,0,0,Iceberg Lake_2,1861
90,0.33318500785811433,0,0,Iceberg Lake_2,1860
91,0.66027692720787,0,0,Iceberg Lake_2,1859
92,0.9591815070095433,1,0,Iceberg Lake_2,1858
93,0.14790622845541057,0,0,Iceberg Lake_2,1857
94,-0.22553811064155516,0,0,Iceberg Lake_2,1856
95,-0.07113781854877788,0,0,Iceberg Lake_2,1855
96,-0.13887696436558872,0,0,Iceberg Lake_2,1854
97,-0.1527381248747084,0,0,Iceberg Lake_2,1853
98,1.5882970033903057,0,0,Iceberg Lake_2,1852
99,1.3132479700776323,1,0,Iceberg Lake_2,1851
100,-0.18886393417864922,0,0,Iceberg Lake_2,1850
101,0.3719839618998335,0,0,Iceberg Lake_2,1849
102,1.7208158230935067,1,0,Iceberg Lake_2,1848
103,0.3566568821296632,0,0,Iceberg Lake_2,1847
104,-0.5814699148762827,0,1,Iceberg Lake_2,1846
105,-0.5715566977615634,0,0,Iceberg Lake_2,1845
106,-0.24964492065974975,0,0,Iceberg Lake_2,1844
107,-0.31590106986088295,0,0,Iceberg Lake_2,1843
108,0.4392838262941058,0,0,Iceberg Lake_2,1842
109,5.973710304932676,0,0,Iceberg Lake_2,1841
110,3.3581220401025558,1,0,Iceberg Lake_2,1840
111,0.3775338327069071,0,0,Iceberg Lake_2,1839
112,0.04595819528737011,0,0,Iceberg Lake_2,1838
113,-0.028595730059719715,0,0,Iceberg Lake_2,1837
114,0.4498915494521287,0,0,Iceberg Lake_2,1836
115,0.7414633055882642,0,0,Iceberg Lake_2,1835
116,0.3651887402543599,0,0,Iceberg Lake_2,1834
117,1.5041594103686051,0,0,Iceberg Lake_2,1833
118,1.4154800638965745,0,0,Iceberg Lake_2,1832
119,-0.5377423427067928,0,0,Iceberg Lake_2,1831
120,-0.3123962811956401,0,0,Iceberg Lake_2,1830
121,0.06563453186638712,0,0,Iceberg Lake_2,1829
122,-0.4995355257684715,0,0,Iceberg Lake_2,1828
123,-0.48580001758522606,0,0,Iceberg Lake_2,1827
124,-0.34706715711661085,0,0,Iceberg Lake_2,1826
125,-0.06927264942219047,0,0,Iceberg Lake_2,1825
126,-0.41839726465653626,0,0,Iceberg Lake_2,1824
127,-0.44847526768713963,0,0,Iceberg Lake_2,1823
128,-0.32359468757228527,0,0,Iceberg Lake_2,1822
129,-0.09589803851059009,0,0,Iceberg Lake_2,1821
130,-0.10157416749399029,0,0,Iceberg Lake_2,1820
131,-0.18484318010822554,0,0,Iceberg Lake_2,1819
132,0.044068816374231545,0,0,Iceberg Lake_2,1818
133,0.19895425638274378,0,0,Iceberg Lake_2,1817
134,0.5456289466946671,0,0,Iceberg Lake_2,1816
135,0.17995113460818657,0,0,Iceberg Lake_2,1815
136,1.5737624603929217,0,0,Iceberg Lake_2,1814
137,3.646894131748998,0,0,Iceberg Lake_2,1813
138,2.6631994180992784,0,0,Iceberg Lake_2,1812
139,2.142564332741491,0,0,Iceberg Lake_2,1811
140,0.4899253259400851,0,0,Iceberg Lake_2,1810
141,0.08329204558754233,0,0,Iceberg Lake_2,1809
142,-0.13325459643867066,0,0,Iceberg Lake_2,1808
143,-0.2855557351275184,0,0,Iceberg Lake_2,1807
144,0.0976143262943987,0,0,Iceberg Lake_2,1806
145,-0.07151164064140247,0,0,Iceberg Lake_2,1805
146,-0.21274770651797303,0,0,Iceberg Lake_2,1804
147,-0.19097376575348513,0,0,Iceberg Lake_2,1803
148,-0.17112359522067133,0,0,Iceberg Lake_2,1802
149,1.2558556046972906,0,0,Iceberg Lake_2,1801
150,1.023982542616537,0,0,Iceberg Lake_2,1800
151,-0.44070334028813773,0,0,Iceberg Lake_2,1799
152,-0.7140988051138801,0,0,Iceberg Lake_2,1798
153,-0.9660385623225335,0,1,Iceberg Lake_2,1797
154,-0.7493183657885817,0,0,Iceberg Lake_2,1796
155,0.4642519766977333,0,0,Iceberg Lake_2,1795
156,0.29580509719986003,0,0,Iceberg Lake_2,1794
157,-0.8676344378447353,0,0,Iceberg Lake_2,1793
158,-0.2631542550063912,0,0,Iceberg Lake_2,1792
159,2.9461422048502133,0,0,Iceberg Lake_2,1791
160,3.0722225716148976,0,0,Iceberg Lake_2,1790
161,1.6182444550769963,0,0,Iceberg Lake_2,1789
162,1.126599912545973,0,0,Iceberg Lake_2,1788
163,0.5522907834118587,0,0,Iceberg Lake_2,1787
164,1.0145136076499193,0,0,Iceberg Lake_2,1786
165,2.37170787673619,0,0,Iceberg Lake_2,1785
166,0.3825810073081657,0,0,Iceberg Lake_2,1784
167,-0.560016857953012,0,0,Iceberg Lake_2,1783
168,-0.6541727441070923,0,0,Iceberg Lake_2,1782
169,-0.733946760096756,0,0,Iceberg Lake_2,1781
170,0.1506178386938719,0,0,Iceberg Lake_2,1780
171,0.36549218610019385,0,0,Iceberg Lake_2,1779
172,-0.585339581669882,0,0,Iceberg Lake_2,1778
173,0.5421177587140618,0,0,Iceberg Lake_2,1777
174,0.8018665033720913,0,0,Iceberg Lake_2,1776
175,0.953916823054062,0,0,Iceberg Lake_2,1775
